CH1 (DAC OUTPUT),,,,
,,,0.316,1.68
,,,0.32,1.68
,,,0.324,1.72
,,,0.328,1.68
,,,0.332,1.68
,,,0.336,1.68
,,,0.34,1.68
,,,0.344,1.68
,,,0.348,1.68
,,,0.352,1.64
,,,0.356,1.68
,,,0.36,1.68
,,,0.364,1.68
,,,0.368,1.68
,,,0.372,1.68
,,,0.376,1.68
,,,0.38,1.68
,,,0.384,1.68
,,,0.388,1.68
,,,0.392,1.68
,,,0.396,1.68
,,,0.4,1.68
,,,0.404,1.68
,,,0.408,1.68
,,,0.412,1.68
,,,0.416,1.68
,,,0.42,1.68
,,,0.424,1.68
,,,0.428,1.64
,,,0.432,1.68
,,,0.436,1.68
,,,0.44,1.68
,,,0.444,1.68
,,,0.448,1.68
,,,0.452,1.68
,,,0.456,1.68
,,,0.46,1.68
,,,0.464,1.68
,,,0.468,1.68
,,,0.472,1.68
,,,0.476,1.68
,,,0.48,1.68
,,,0.484,1.64
,,,0.488,1.72
,,,0.492,1.68
,,,0.496,1.68
,,,0.5,1.68
,,,0.504,1.68
,,,0.508,1.68
,,,0.512,1.68
,,,0.516,1.68
,,,0.52,1.64
,,,0.524,1.68
,,,0.528,1.68
,,,0.532,1.68
,,,0.536,1.68
,,,0.54,1.68
,,,0.544,1.68
,,,0.548,1.68
,,,0.552,1.68
,,,0.556,1.72
,,,0.56,1.68
,,,0.564,1.68
,,,0.568,1.68
,,,0.572,1.68
,,,0.576,1.68
,,,0.58,1.68
,,,0.584,1.68
,,,0.588,1.68
,,,0.592,1.68
,,,0.596,1.64
,,,0.6,1.68
,,,0.604,1.72
,,,0.608,1.68
,,,0.612,1.68
,,,0.616,1.68
,,,0.62,1.68
,,,0.624,1.68
,,,0.628,1.68
,,,0.632,1.72
,,,0.636,1.68
,,,0.64,1.68
,,,0.644,1.68
,,,0.648,1.68
,,,0.652,1.68
,,,0.656,1.68
,,,0.66,1.68
,,,0.664,1.68
,,,0.668,1.68
,,,0.672,1.64
,,,0.676,1.68
,,,0.68,1.68
,,,0.684,1.68
,,,0.688,1.64
,,,0.692,1.68
,,,0.696,1.68
,,,0.7,1.68
,,,0.704,1.68
,,,0.708,1.68
,,,0.712,1.68
,,,0.716,1.68
,,,0.72,1.68
,,,0.724,1.72
,,,0.728,1.64
,,,0.732,1.68
,,,0.736,1.68
,,,0.74,1.68
,,,0.744,1.68
,,,0.748,1.64
,,,0.752,1.68
,,,0.756,1.68
,,,0.76,1.68
,,,0.764,1.68
,,,0.768,1.68
,,,0.772,1.68
,,,0.776,1.68
,,,0.78,1.68
,,,0.784,1.64
,,,0.788,1.68
,,,0.792,1.68
,,,0.796,1.68
,,,0.8,1.64
,,,0.804,1.68
,,,0.808,1.68
,,,0.812,1.64
,,,0.816,1.68
,,,0.82,1.68
,,,0.824,1.68
,,,0.828,1.68
,,,0.832,1.68
,,,0.836,1.68
,,,0.84,1.68
,,,0.844,1.68
,,,0.848,1.68
,,,0.852,1.68
,,,0.856,1.64
,,,0.86,1.68
,,,0.864,1.68
,,,0.868,1.64
,,,0.872,1.68
,,,0.876,1.68
,,,0.88,1.64
,,,0.884,1.68
,,,0.888,1.68
,,,0.892,1.68
,,,0.896,1.68
,,,0.9,1.68
,,,0.904,1.68
,,,0.908,1.68
,,,0.912,1.68
,,,0.916,1.68
,,,0.92,1.68
,,,0.924,1.68
,,,0.928,1.68
,,,0.932,1.68
,,,0.936,1.68
,,,0.94,1.68
,,,0.944,1.68
,,,0.948,1.68
,,,0.952,1.68
,,,0.956,1.68
,,,0.96,1.68
,,,0.964,1.68
,,,0.968,1.68
,,,0.972,1.68
,,,0.976,1.68
,,,0.98,1.68
,,,0.984,1.68
,,,0.988,1.68
,,,0.992,1.68
,,,0.996,1.68
,,,1,1.72
,,,1.004,1.68
,,,1.008,1.68
,,,1.012,1.68
,,,1.016,1.68
,,,1.02,1.68
,,,1.024,1.68
,,,1.028,1.68
,,,1.032,1.68
,,,1.036,1.68
,,,1.04,1.68
,,,1.044,1.68
,,,1.048,1.68
,,,1.052,1.68
,,,1.056,1.68
,,,1.06,1.68
,,,1.064,1.68
,,,1.068,1.68
,,,1.072,1.68
,,,1.076,1.68
,,,1.08,1.68
,,,1.084,1.68
,,,1.088,1.64
,,,1.092,1.68
,,,1.096,0.04
,,,1.1,0.04
,,,1.104,0.04
,,,1.108,0.12
,,,1.112,0.04
,,,1.116,0.04
,,,1.12,0.04
,,,1.124,0.04
,,,1.128,0.08
,,,1.132,0.08
,,,1.136,0.08
,,,1.14,0.08
,,,1.144,0.04
,,,1.148,0.08
,,,1.152,0.08
,,,1.156,0.08
,,,1.16,0.12
,,,1.164,0.08
,,,1.168,0.08
,,,1.172,0.12
,,,1.176,0.12
,,,1.18,0.12
,,,1.184,0.12
,,,1.188,0.12
,,,1.192,0.12
,,,1.196,0.12
,,,1.2,0.12
,,,1.204,0.12
,,,1.208,0.12
,,,1.212,0.12
,,,1.216,0.12
,,,1.22,0.16
,,,1.224,0.12
,,,1.228,0.12
,,,1.232,0.12
,,,1.236,0.16
,,,1.24,0.16
,,,1.244,0.12
,,,1.248,0.12
,,,1.252,0.16
,,,1.256,0.16
,,,1.26,0.16
,,,1.264,0.12
,,,1.268,0.16
,,,1.272,0.12
,,,1.276,0.2
,,,1.28,0.16
,,,1.284,0.16
,,,1.288,0.2
,,,1.292,0.16
,,,1.296,0.2
,,,1.3,0.2
,,,1.304,0.16
,,,1.308,0.2
,,,1.312,0.2
