dac_bin,load,current_mA,shunt_volts,dac_volts,sample_index,load_resistance_ohm,load_voltage_V,samples_in_bin,previous_slope_mA_per_V,next_slope_mA_per_V,local_slope_mA_per_V,reference_slope_mA_per_V,slope_threshold_mA_per_V,inside_common_voltage_limit,inside_linear_slope_region,compliance_candidate,compliance_run_id,compliance_run_points,max_compliance_run_points,in_common_compliance_region,row_index,fitted_mA,residual_mA,studentized_residual,leverage,cook_distance,influential_by_cook,outlier_by_studentized_residual,flagged
1.9,2k,-7.174585635359116,-0.07174585635359117,1.9003081837016575,34199,2000,-14.349171270718232,181,-28.221275400318355,-27.39547838025602,-27.808376890287185,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,431,-6.914054117462798,-0.2605315178963184,-0.6689651677837558,0.001973423284475334,4.428746203369301e-4,FALSE,FALSE,FALSE
1.91,2k,-7.448540419161676,-0.07448540419161677,1.909151384730539,34364,2000,-14.897080838323353,167,-27.39547838025602,-23.905100371066347,-25.65028937566118,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,432,-7.194385641231355,-0.2541547779303218,-0.6525844598966496,0.0019897702583376317,4.249655493169567e-4,FALSE,FALSE,FALSE
1.92,2k,-7.68759142287234,-0.0768759142287234,1.9204945146276595,34549,2000,-15.37518284574468,188,-23.905100371066347,-32.05432420761133,-27.97971228933884,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,433,-7.47471716499991,-0.2128742578724303,-0.5465328506390674,0.002006739450572899,3.006812060545546e-4,FALSE,FALSE,FALSE
1.93,2k,-8.008134664948454,-0.08008134664948453,1.9301868556701032,34738,2000,-16.016269329896907,194,-32.05432420761133,-20.718651560710182,-26.386487884160758,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,434,-7.755048688768464,-0.25308597617998957,-0.6498493322272905,0.002024330861181136,4.2874786433291594e-4,FALSE,FALSE,FALSE
1.94,2k,-8.215321180555556,-0.08215321180555556,1.9403938802083334,34912,2000,-16.43064236111111,144,-20.718651560710182,-17.440237713675252,-19.079444637192715,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,435,-8.035380212537019,-0.17994096801853637,-0.46195331049775556,0.0020425444901623424,2.1869144495475059e-4,FALSE,FALSE,FALSE
1.95,2k,-8.389723557692308,-0.08389723557692308,1.949871794871795,35058,2000,-16.779447115384617,156,-17.440237713675252,-34.89521848819483,-26.16772810093504,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,436,-8.315711736305577,-0.07401182138673201,-0.1899786728849062,0.0020613803375165193,3.734021994112256e-5,FALSE,FALSE,FALSE
1.96,2k,-8.738675742574257,-0.08738675742574258,1.9598073948019803,35235,2000,-17.477351485148514,202,-34.89521848819483,-22.17758580354994,-28.536402145872383,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,437,-8.596043260074131,-0.14263248250012533,-0.3661543654607702,0.0020808384032436657,1.3999377709911654e-4,FALSE,FALSE,FALSE
1.97,2k,-8.960451600609757,-0.08960451600609756,1.9699323551829269,35424,2000,-17.920903201219513,164,-22.17758580354994,-20.562460259879938,-21.370023031714936,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,438,-8.876374783842687,-0.08407681676706971,-0.21582048584697403,0.0021009186873437815,4.911484045540351e-5,FALSE,FALSE,FALSE
1.98,2k,-9.166076203208556,-0.09166076203208556,1.979610628342246,35591,2000,-18.332152406417112,187,-20.562460259879938,-28.093914110282167,-24.328187185081052,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,439,-9.156706307611243,-0.009369895597314042,-0.02405126485883111,0.0021216211898168673,6.160363521796505e-7,FALSE,FALSE,FALSE
1.99,2k,-9.447015344311378,-0.09447015344311377,1.9905838323353293,35778,2000,-18.894030688622756,167,-28.093914110282167,-29.360116384079557,-28.727015247180862,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,440,-9.437037831379799,-0.00997751293157896,-0.025611212453243812,0.002142945910662923,7.05575289340775e-7,FALSE,FALSE,FALSE
2,2k,-9.740616508152174,-0.09740616508152174,1.9993113111413043,35942,2000,-19.481233016304348,184,-29.360116384079557,-26.024697868993684,-27.692407126536622,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,441,-9.717369355148355,-0.02324715300381955,-0.05967377464604819,0.002164892849881948,3.869747359730536e-6,FALSE,FALSE,FALSE
2.01,2k,-10.000863486842105,-0.10000863486842106,2.009299958881579,36111,2000,-20.00172697368421,152,-26.024697868993684,-32.80803634252662,-29.416367105760152,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,442,-9.997700878916904,-0.0031626079252009415,-0.008118254357010917,0.0021874620074739427,7.236982679989041e-8,FALSE,FALSE,FALSE
2.02,2k,-10.328943850267379,-0.1032894385026738,2.020401905080214,36293,2000,-20.657887700534758,187,-32.80803634252662,-29.45768597917989,-31.132861160853253,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,443,-10.278032402685465,-0.050911447581914196,-0.13069060074019265,0.002210653383438908,1.8953876101589434e-5,FALSE,FALSE,FALSE
2.03,2k,-10.623520710059172,-0.10623520710059171,2.030051775147929,36459,2000,-21.247041420118343,169,-29.45768597917989,-24.027338503284824,-26.742512241232355,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,444,-10.558363926454014,-0.06515678360515688,-0.16726224881288573,0.002234466977776842,3.138054191973628e-5,FALSE,FALSE,FALSE
2.04,2k,-10.863794095092025,-0.10863794095092025,2.039707630368098,36628,2000,-21.72758819018405,163,-24.027338503284824,-21.02045236925099,-22.523895436267907,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,445,-10.838695450222575,-0.025098644869450112,-0.0644294904074226,0.0022589027904877474,4.707459417671293e-6,FALSE,FALSE,FALSE
2.05,2k,-11.07399861878453,-0.11073998618784531,2.0502753798342543,36802,2000,-22.14799723756906,181,-21.02045236925099,-32.54742727817273,-26.783939823711858,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,446,-11.119026973991126,0.04502835520659437,0.11559246156167535,0.002283960821571621,1.5320436068070978e-5,FALSE,FALSE,FALSE
2.06,2k,-11.399472891566266,-0.11399472891566265,2.0591980421686746,36970,2000,-22.79894578313253,166,-32.54742727817273,-21.901669176707305,-27.224548227440017,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,447,-11.399358497759685,-1.1439380657987316e-4,-2.936610697432337e-4,0.002309641071028465,9.999589795227825e-11,FALSE,FALSE,FALSE
2.07,2k,-11.618489583333334,-0.11618489583333333,2.070358573717949,37141,2000,-23.236979166666668,156,-21.901669176707305,-20.75748697916607,-21.329578077936688,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,448,-11.679690021528236,0.06120043819490164,0.15711355001080757,0.0023359435388582784,2.8948560394772238e-5,FALSE,FALSE,FALSE
2.08,2k,-11.826064453125,-0.11826064453125,2.08021484375,37296,2000,-23.65212890625,160,-20.75748697916607,-32.52297387941992,-26.640230429293,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,449,-11.960021545296797,0.13395709217179846,0.34392740210354195,0.0023628682250610624,1.4029750036989672e-4,FALSE,FALSE,FALSE
2.09,2k,-12.151294191919192,-0.12151294191919192,2.0896172664141415,37469,2000,-24.302588383838383,198,-32.52297387941992,-34.51631100609989,-33.5196424427599,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,450,-12.240353069065348,0.08905887714615611,0.22864348102076945,0.002390415129636815,6.27380117663077e-5,FALSE,FALSE,FALSE
2.1,2k,-12.496457301980199,-0.12496457301980197,2.100044863861386,37673,2000,-24.992914603960397,202,-34.51631100609989,-19.049067706172146,-26.782689356136018,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,451,-12.52068459283391,0.0242272908537098,0.06219764232974438,0.0024185842525855385,4.697842423041535e-6,FALSE,FALSE,FALSE
2.11,2k,-12.686947979041916,-0.12686947979041915,2.110675523952096,37861,2000,-25.373895958083832,167,-19.049067706172146,-22.23372221075037,-20.641394958461255,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,452,-12.801016116602458,0.1140681375605423,0.29286756375367456,0.0024473755939072306,1.0538575549825522e-4,FALSE,FALSE,FALSE
2.12,2k,-12.909285201149425,-0.12909285201149426,2.1196030890804596,38025,2000,-25.81857040229885,174,-22.23372221075037,-28.68249962190025,-25.45811091632531,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,453,-13.081347640371021,0.1720624392215958,0.44181616159979664,0.002476789153601894,2.4268301748414005e-4,FALSE,FALSE,FALSE
2.13,2k,-13.196110197368421,-0.13196110197368421,2.129857730263158,38209,2000,-26.392220394736842,190,-28.68249962190025,-21.815814095492698,-25.249156858696473,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,454,-13.36167916413957,0.1655689667711493,0.42514338568944876,0.0025068249316695253,2.2745015382997025e-4,FALSE,FALSE,FALSE
2.14,2k,-13.414268338323353,-0.13414268338323354,2.1401169535928144,38388,2000,-26.828536676646706,167,-21.815814095492698,-35.69816616766546,-28.75699013157908,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,455,-13.642010687908131,0.22774234958477785,0.5848832164377568,0.002537482928110128,4.3563400388733214e-4,FALSE,FALSE,FALSE
2.15,2k,-13.77125,-0.1377125,2.149606418918919,38559,2000,-27.5425,185,-35.69816616766546,-26.517521676299893,-31.107843921982678,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,456,-13.922342211676678,0.15109221167667897,0.3879720114433108,0.0025687631429236993,1.9411831202145047e-4,FALSE,FALSE,FALSE
2.16,2k,-14.036425216763005,-0.14036425216763004,2.16042088150289,38747,2000,-28.07285043352601,173,-26.517521676299893,-26.961086954652423,-26.739304315476158,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,457,-14.202673735445241,0.16624851868223622,0.4269089718487246,0.0026006655761102414,2.379502403349489e-4,FALSE,FALSE,FALSE
2.17,2k,-14.306036086309524,-0.14306036086309523,2.170238095238095,38915,2000,-28.612072172619047,168,-26.961086954652423,-23.961253287651708,-25.461170121152065,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,458,-14.48300525921379,0.1769691729042659,0.4544557063071323,0.0026331902276697516,2.7301837136879794e-4,FALSE,FALSE,FALSE
2.18,2k,-14.545648619186046,-0.14545648619186047,2.180203488372093,39085,2000,-29.091297238372093,172,-23.961253287651708,-24.354717465282135,-24.15798537646692,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,459,-14.763336782982357,0.21768816379631095,0.5590837313335857,0.002666337097602234,4.183386105024858e-4,FALSE,FALSE,FALSE
2.19,2k,-14.789195793838863,-0.14789195793838864,2.189979265402844,39274,2000,-29.578391587677725,211,-24.354717465282135,-25.749044777186942,-25.051881121234537,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,460,-15.0436683067509,0.2544725129120376,0.6536337458052323,0.0027001061859076836,5.789422882479028e-4,FALSE,FALSE,FALSE
2.2,2k,-15.046686241610738,-0.15046686241610738,2.200182466442953,39458,2000,-30.093372483221476,149,-25.749044777186942,-30.02854845797451,-27.888796617580724,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,461,-15.323999830519465,0.2773135889087281,0.712365937661702,0.0027344974925861054,6.963417876796838e-4,FALSE,FALSE,FALSE
2.21,2k,-15.346971726190477,-0.15346971726190475,2.210327380952381,39633,2000,-30.693943452380953,210,-30.02854845797451,-22.646577380951893,-26.337562919463203,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,462,-15.604331354288014,0.25735962809753754,0.6610782856307732,0.002769511017637495,6.074591246048381e-4,FALSE,FALSE,FALSE
2.22,2k,-15.5734375,-0.155734375,2.219839915644172,39820,2000,-31.146875,163,-22.646577380951893,-30.309175531915436,-26.477876456433663,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,463,-15.884662878056576,0.31122537805657396,0.799600765090461,0.0028051467610618556,8.998492429723601e-4,FALSE,FALSE,FALSE
2.23,2k,-15.876529255319149,-0.1587652925531915,2.2302800864361703,40003,2000,-31.753058510638297,188,-30.309175531915436,-30.208305903727975,-30.258740717821706,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,464,-16.164994401825126,0.28846514650597777,0.7410793332475812,0.002841404722859185,7.830969579386859e-4,FALSE,FALSE,FALSE
2.24,2k,-16.178612314356435,-0.16178612314356436,2.239274443069307,40181,2000,-32.35722462871287,202,-30.208305903727975,-27.01755644314496,-28.61293117343647,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,465,-16.445325925593686,0.2667136112372498,0.6851628923380814,0.002878284903029485,6.781909788841816e-4,FALSE,FALSE,FALSE
2.25,2k,-16.44878787878788,-0.1644878787878788,2.2508589015151514,40385,2000,-32.89757575757576,165,-27.01755644314496,-26.372856858054867,-26.695206650599914,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,466,-16.725657449362235,0.2768695705743541,0.7112890258238833,0.0029157873015727537,7.4040072065122e-4,FALSE,FALSE,FALSE
2.26,2k,-16.712516447368422,-0.16712516447368422,2.259112664473684,40543,2000,-33.425032894736844,190,-26.372856858054867,-23.27960526315724,-24.826231060606055,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,467,-17.005988973130783,0.2934725257623627,0.7539989632695555,0.0029539119184889924,8.428032296145033e-4,FALSE,FALSE,FALSE
2.27,2k,-16.9453125,-0.169453125,2.2704205357142855,40741,2000,-33.890625,175,-23.27960526315724,-32.397300469484215,-27.83845286632073,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,468,-17.286320496899346,0.34100799689934724,0.8763006093226902,0.002992658753778202,0.001152958913485142,FALSE,FALSE,FALSE
2.28,2k,-17.269285504694835,-0.17269285504694837,2.2799449823943663,40925,2000,-34.53857100938967,213,-32.397300469484215,-25.40471934758889,-28.90100990853655,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,469,-17.566652020667895,0.29736651597306013,0.764043793717873,0.00303202780744038,8.883397871515538e-4,FALSE,FALSE,FALSE
2.29,2k,-17.52333269817073,-0.17523332698170732,2.2901991234756096,41121,2000,-35.04666539634146,164,-25.40471934758889,-21.067371208568368,-23.236045278078628,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,470,-17.84698354443646,0.3236508462657277,0.8316741867352138,0.003072019079475529,0.0010662868407111596,FALSE,FALSE,FALSE
2.3,2k,-17.73400641025641,-0.17734006410256412,2.299977564102564,41296,2000,-35.46801282051282,195,-21.067371208568368,-28.362158176486275,-24.71476469252732,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,471,-18.127315068205007,0.3933086579485966,1.0109881723583327,0.003112632569883647,0.0015956105668443557,FALSE,FALSE,FALSE
2.31,2k,-18.01762799202128,-0.18017627992021276,2.3096484375,41488,2000,-36.03525598404256,188,-28.362158176486275,-28.182597303249214,-28.272377739867743,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,472,-18.407646591973567,0.39001859995228966,1.002536787571154,0.003153868278664735,0.0015899451832450389,FALSE,FALSE,FALSE
2.32,2k,-18.299453965053765,-0.18299453965053764,2.319973958333333,41676,2000,-36.59890793010753,186,-28.182597303249214,-28.77717663292079,-28.479886968085,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,473,-18.68797811574212,0.3885241506883552,0.9987095158504329,0.003195726205818792,0.00159885853259099,FALSE,FALSE,FALSE
2.33,2k,-18.58722573138298,-0.18587225731382978,2.3299110704787234,41862,2000,-37.17445146276596,188,-28.77717663292079,-29.37568889378808,-29.076432763354433,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,474,-18.968309639510682,0.381083908127703,0.9795722102721688,0.0032382063513458205,0.0015587885008549545,FALSE,FALSE,FALSE
2.34,2k,-18.880982620320854,-0.18880982620320855,2.3395588235294116,42055,2000,-37.76196524064171,187,-29.37568889378808,-24.532650130076096,-26.954169511932086,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,475,-19.248641163279228,0.367658542958373,0.9450271735147564,0.0032813087152458167,0.001470332065237745,FALSE,FALSE,FALSE
2.35,2k,-19.12630912162162,-0.1912630912162162,2.349458614864865,42233,2000,-38.25261824324324,185,-24.532650130076096,-26.358226557350612,-25.445438343713356,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,476,-19.52897268704779,0.40266356542616877,1.0351904075988483,0.0033250332975187846,0.0017873013597131664,FALSE,FALSE,FALSE
2.36,2k,-19.38989138719512,-0.1938989138719512,2.3596484375,42407,2000,-38.77978277439024,164,-26.358226557350612,-28.28715909469507,-27.32269282602284,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,477,-19.80930421081634,0.41941282362121995,1.0783615502436563,0.0033693800981647207,0.00196512048223696,FALSE,FALSE,FALSE
2.37,2k,-19.672762978142078,-0.19672762978142078,2.36994962431694,42587,2000,-39.345525956284156,183,-28.28715909469507,-25.261856255560218,-26.774507675127644,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,478,-20.0896357345849,0.41687275644282146,1.0718415917680941,0.0034143491171836284,0.0019674781236074463,FALSE,FALSE,FALSE
2.38,2k,-19.925381540697675,-0.19925381540697673,2.379402252906977,42757,2000,-39.85076308139535,172,-25.261856255560218,-24.419082772337365,-24.84046951394879,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,479,-20.36996725835345,0.44458571765577637,1.1432821845060563,0.003459940354575504,0.002267849973536948,FALSE,FALSE,FALSE
2.39,2k,-20.169572368421054,-0.20169572368421052,2.390040090460526,42924,2000,-40.33914473684211,152,-24.419082772337365,-25.405370916515764,-24.912226844426563,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,480,-20.65029878212201,0.4807264137009558,1.2364920383831015,0.003506153810340351,0.002687211878819838,FALSE,FALSE,FALSE
2.4,2k,-20.423626077586206,-0.20423626077586207,2.400486709770115,43092,2000,-40.84725215517241,174,-25.405370916515764,-27.052615013655853,-26.22899296508581,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,481,-20.930630305890567,0.5070042283043588,1.3043117251592005,0.0035529894844781654,0.00302923443976164,FALSE,FALSE,FALSE
2.41,2k,-20.69415222772277,-0.20694152227722773,2.4099466274752475,43273,2000,-41.38830445544554,202,-27.052615013655853,-27.36931670140757,-27.21096585753171,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,482,-21.21096182965912,0.5168096019363493,1.3296471064276247,0.003600447376988952,0.00318988323483543,FALSE,FALSE,FALSE
2.42,2k,-20.96784539473684,-0.20967845394736842,2.420077668128655,43458,2000,-41.93569078947368,171,-27.36931670140757,-27.817450576066417,-27.593383638736995,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,483,-21.491293353427675,0.5234479586908346,1.3468135360017088,0.003648527487872706,0.0033163757265660906,FALSE,FALSE,FALSE
2.43,2k,-21.24601990049751,-0.21246019900497512,2.43017723880597,43648,2000,-42.49203980099502,201,-27.817450576066417,-27.380070135434536,-27.59876035575048,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,484,-21.77162487719623,0.5256049766987193,1.3524146222969553,0.0036972298171294325,0.0033887296819935077,FALSE,FALSE,FALSE
2.44,2k,-21.51982060185185,-0.21519820601851852,2.439705825617284,43826,2000,-43.0396412037037,162,-27.380070135434536,-23.698495370369862,-25.5392827529022,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,485,-22.051956400964784,0.5321357991129314,1.369308464664872,0.003746554364759126,0.0035201529808723264,FALSE,FALSE,FALSE
2.45,2k,-21.756805555555555,-0.21756805555555556,2.449847222222222,44000,2000,-43.51361111111111,180,-23.698495370369862,-29.237959229391475,-26.468227299880667,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,486,-22.332287924733343,0.5754823691777896,1.4813047626620723,0.0037965011307617923,0.0041723013846734726,FALSE,FALSE,FALSE
2.46,2k,-22.049185147849464,-0.22049185147849462,2.459643817204301,44184,2000,-44.09837029569893,186,-29.237959229391475,-24.724015702857965,-26.98098746612472,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,487,-22.612619448501896,0.5634343006524328,1.450212620328066,0.0038470701151374254,0.004053114299858176,FALSE,FALSE,FALSE
2.47,2k,-22.29642530487805,-0.22296425304878048,2.469493140243902,44375,2000,-44.5928506097561,205,-24.724015702857965,-28.564452536887227,-26.644234119872596,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,488,-22.89295097227046,0.5965256673924098,1.535772339366105,0.003898261317886031,0.004604113708153595,FALSE,FALSE,FALSE
2.48,2k,-22.582069830246915,-0.22582069830246915,2.4806095679012348,44568,2000,-45.16413966049383,162,-28.564452536887227,-15.803116060673963,-22.183784298780594,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,489,-23.17328249603901,0.5912126657920952,1.5220770777028236,0.003950074739007604,0.0045830519043307235,FALSE,FALSE,FALSE
2.49,2k,-22.74010099085366,-0.2274010099085366,2.489381669207317,44719,2000,-45.48020198170732,164,-15.803116060673963,-13.54510301044265,-14.674109535558307,27.808376890287185,13.904188445143593,TRUE,TRUE,TRUE,1,168,168,TRUE,490,-23.453614019807567,0.7135130289539072,1.8387158991356762,0.004002510378502149,0.006764629465873062,FALSE,FALSE,FALSE
1.27,4k7,9.812039811643835,0.09812039811643836,1.270044948630137,22608,4700,46.11658711472602,146,-5.845148188850219,-25.57486932227826,-15.710008755564239,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,491,10.746831879956181,-0.9347920683123457,-2.411941887432837,0.002197956171057635,0.006353082650245674,FALSE,FALSE,FALSE
1.28,4k7,9.556291118421052,0.09556291118421052,1.2800978618421053,22777,4700,44.914568256578946,190,-25.57486932227826,-25.723548655292007,-25.649208988785134,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,492,10.466500356187625,-0.9102092377665734,-2.3478568207705104,0.002175103387422837,0.005960434627531924,FALSE,FALSE,FALSE
1.29,4k7,9.299055631868132,0.09299055631868132,1.2899793956043957,22962,4700,43.70556146978022,182,-25.723548655292007,-27.41825354214311,-26.570901098717556,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,493,10.186168832419071,-0.8871132005509385,-2.287694486569649,0.0021528728221610095,0.005603671322564598,FALSE,FALSE,FALSE
1.3,4k7,9.0248730964467,0.090248730964467,1.3002149428934011,23155,4700,42.41690355329949,197,-27.41825354214311,-24.008478999508732,-25.713366270825922,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,494,9.905837308650515,-0.8809642122038136,-2.2716667441321667,0.0021312644752721514,0.005470553440987375,FALSE,FALSE,FALSE
1.31,4k7,8.784788306451613,0.08784788306451613,1.3102247983870967,23328,4700,41.28850504032258,155,-24.008478999508732,-26.317863664029215,-25.16317133176897,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,495,9.625505784881959,-0.84071747843034506,-2.1669764535169844,0.002110278346756263,0.004932862557288668,FALSE,FALSE,FALSE
1.32,4k7,8.52160966981132,0.08521609669811321,1.3206132075471697,23515,4700,40.05156544811321,212,-26.317863664029215,-26.123692884746472,-26.220778274387843,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,496,9.345174261113405,-0.8235645913020831,-2.1223850451969466,0.002089914436613345,0.004687758527194029,FALSE,FALSE,FALSE
1.33,4k7,8.260372740963856,0.08260372740963856,1.3294653614457832,23698,4700,38.82375188253012,166,-26.123692884746472,-31.00448949817129,-28.56409119145888,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,497,9.064842737344847,-0.8044699963809919,-2.0727762254262214,0.0020701727448433956,0.004430477140731619,FALSE,FALSE,FALSE
1.34,4k7,7.950327845982143,0.07950327845982143,1.3399560546875,23898,4700,37.36654087611607,224,-31.00448949817129,-20.911302810134806,-25.957896154153048,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,498,8.784511213576293,-0.8341833675941499,-2.1499314239545098,0.0020510532714464167,0.004719625761519814,FALSE,FALSE,FALSE
1.35,4k7,7.7412148178807945,0.07741214817880794,1.3501966059602648,24083,4700,36.38370964403973,151,-20.911302810134806,-30.673854473264644,-25.792578641699727,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,499,8.504179689807737,-0.7629648719269421,-1.965044333936112,0.0020325560164224077,0.003912398462671316,FALSE,FALSE,FALSE
1.36,4k7,7.434476273148148,0.07434476273148148,1.3595905671296296,24268,4700,34.942038483796296,216,-30.673854473264644,-27.666377314814714,-29.17011589403968,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,500,8.223848166039181,-0.7893718928910335,-2.033529395367607,0.0020146809797713682,0.004150931018684047,FALSE,FALSE,FALSE
1.37,4k7,7.1578125,0.071578125,1.3697852606951872,24470,4700,33.64171875,187,-27.666377314814714,-28.188957253886638,-27.927667284350676,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,501,7.943516642270625,-0.7857041422706248,-2.0239942346760103,0.0019974281614932986,0.004077088620082013,FALSE,FALSE,FALSE
1.38,4k7,6.87592292746114,0.0687592292746114,1.379510200777202,24655,4700,32.31683775906736,193,-28.188957253886638,-25.189948996113976,-26.689453125000306,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,502,7.663185118502076,-0.7872621910409361,-2.02802007947104,0.001980797561588199,0.0040590584498720024,FALSE,FALSE,FALSE
1.39,4k7,6.6240234375,0.066240234375,1.3901875,24838,4700,31.13291015625,160,-25.189948996113976,-24.336257684426222,-24.7631033402701,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,503,7.382853594733521,-0.7588301572335209,-1.9542559806624242,0.001964789180056069,0.003740568508924283,FALSE,FALSE,FALSE
1.4,4k7,6.380660860655738,0.06380660860655737,1.3998779030054644,25007,4700,29.989106045081968,183,-24.336257684426222,-27.96302755493547,-26.149642619680847,26.60511608003025,13.302558040015125,TRUE,TRUE,TRUE,1,76,76,TRUE,504,7.102522070964966,-0.7218612103092281,-1.8584343317262721,0.0019494030168969083,0.0033583669332849504,FALSE,FALSE,FALSE
